 Rate.db Rowid, Rate.rr Step, Rate.rr Next Step, Rate.rr Desc, Rate.rr Online Desc, Rate.rr Edition, Rate.rr Issue, Rate.rr Length, Rate.rr Len Type, Rate.rr Zone, Rate.rr Del Meth, Rate.rr Allow Pc, Rate.rr Pay Meth, Rate.rr Easypay Meth, Rate.rr Act Ind, Rate.rr Inact Date, Rate.rr Ssm Allow, Rate.rr Taxable, Rate.rr Kiosk, Rate.rr Visible, Rate.rr Econtent Allow, Rate.rr Promo Gl Account, Rate.rr Abc Zone, Rate.rr New Grace Pol, Rate.rr New Warn, Rate.rr New Cc, Rate.rr New Stop, Rate.rr New Bal Max, Rate.rr Renew Bal Max, Rate.rr Renew Grace Pol, Rate.rr Renew Warn, Rate.rr Renew Cc, Rate.rr Renew Stop, Rate.rr Arrears1, Rate.rr Arrears1 Days, Rate.rr Arrears2, Rate.rr Arrears2 Days, Rate.rr Arrears3, Rate.rr Arrears3 Days, Rate.rr Renew1, Rate.rr Renew1 Days, Rate.rr Renew2, Rate.rr Renew2 Days, Rate.rr Renew3, Rate.rr Renew3 Days, Rate.rr Alt Issue, Rate.rr Alt Del Meth, Rate.rr Alt Abc Zone, Rate.rr Sun Rev Account, Rate.rr Mon Rev Account, Rate.rr Tue Rev Account, Rate.rr Wed Rev Account, Rate.rr Thu Rev Account, Rate.rr Fri Rev Account, Rate.rr Sat Rev Account, Sub Rate Id, Effective Date, Deliv Exp, Net, Full Rate, Sun Net, Mon Net, Tue Net, Wed Net, Thu Net, Fri Net, Sat Net, Act Fee
347,0,0,In County,In County,WRN,THU,6,M,IC,M,Y,P,N,N,6/1/23,N,Y,Y,N,N,TRMS,0,S,0,0,15,0,0,S,0,0,10,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,347,12/1/22,0,11.75,11.75,0,0,0,0,0.4502,0,0,0
348,0,0,In County,In County,WRN,THU,1,Y,IC,M,Y,P,N,N,6/1/23,N,Y,Y,N,N,TRMS,0,S,0,0,15,0,0,S,0,0,10,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,348,12/1/22,0,18.75,18.75,0,0,0,0,0.3592,0,0,0
349,0,0,Out County/State,Out County/State,WRN,THU,6,M,OCS,M,Y,P,N,N,6/1/23,N,Y,Y,N,N,TRMS,0,S,0,0,15,0,0,S,0,0,10,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,349,12/1/22,0,14.75,14.75,0,0,0,0,0.5651,0,0,0
350,0,0,WRN 1 Year Mail,WIND RIVER NEWS 1 YEAR,WRN,THU,1,Y,MAIL,M,Y,P,N,Y,,Y,Y,Y,Y,N,TRMS,0,S,0,0,999,0,0,S,0,0,999,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,350,12/1/22,0,35,35,0,0,0,0,0.6705,0,0,0
101,0,0,1 Year Subscription,THE JOURNAL 1 YEAR,TJ,5D,1,Y,CD01,C,Y,P,N,N,,N,N,N,N,N,20,0,S,1,0,7,0,0,S,1,0,7,Y,3,N,14,N,28,Y,41,Y,21,Y,7,,N,0,,,,,,,,261,10/24/21,0,154.99,154.99,0,0,0.593831,0.593831,0.593831,0.593831,0.593831,0
102,1,412,SPECIAL-CD03,THE JOURNAL 1 YEAR,TJ,5D,1,Y,CD02,C,Y,P,N,N,8/7/25,N,N,N,N,N,20,0,S,1,0,7,0,0,S,1,0,7,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,262,10/24/21,0,154.99,154.99,0,0,0.593831,0.593831,0.593831,0.593831,0.593831,0
103,1,102,SPECIAL-CD03,THE JOURNAL 1 YEAR,TJ,5D,1,Y,CD03,C,Y,P,N,N,8/7/25,N,N,N,Y,N,20,0,S,1,0,7,0,0,S,1,0,7,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,263,10/24/21,0,154.99,154.99,0,0,0.593831,0.593831,0.593831,0.593831,0.593831,0
104,1,103,SPECIAL-CD04,THE JOURNAL 1 YEAR,TJ,5D,1,Y,CD04,C,Y,P,N,N,8/7/25,N,N,N,Y,N,20,0,S,1,0,7,0,0,S,1,0,7,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,264,10/24/21,0,154.99,154.99,0,0,0.593831,0.593831,0.593831,0.593831,0.593831,0
105,1,104,SPECIAL-CD05,THE JOURNAL 1 YEAR,TJ,5D,1,Y,CD05,C,Y,P,N,N,8/7/25,N,N,N,Y,N,20,0,S,1,0,7,0,0,S,1,0,7,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,265,10/24/21,0,154.99,154.99,0,0,0.593831,0.593831,0.593831,0.593831,0.593831,0
107,0,0,6-Month Subscription,THE JOURNAL 6 MONTH,TJ,5D,6,M,CD01,C,Y,P,N,N,,N,N,N,Y,N,20,0,S,1,0,7,0,0,S,1,0,7,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,266,10/24/21,0,84.99,84.99,0,0,0.651264,0.651264,0.651264,0.651264,0.651264,0
109,0,0,3-Month Subscription,THE JOURNAL 3 MONTH,TJ,5D,3,M,CD01,C,Y,P,N,N,8/7/25,N,N,N,Y,N,20,0,S,1,0,7,0,0,S,1,0,7,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,267,10/24/21,0,49.99,49.99,0,0,0.76613,0.76613,0.76613,0.76613,0.76613,0
110,0,0,3 MO CARRIER DEL,THE JOURNAL 3 MONTH,TJ,5D,3,M,CD10,C,Y,P,N,N,8/7/25,N,N,N,Y,N,20,0,S,1,0,7,0,0,S,1,0,7,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,268,10/24/21,0,49.99,49.99,0,0,0.76613,0.76613,0.76613,0.76613,0.76613,0
111,0,0,3 MO CARRIER,THE JOURNAL 3 MONTH,TJ,5D,3,M,CD11,C,Y,P,N,N,8/7/25,N,N,N,Y,N,20,0,S,1,0,7,0,0,S,1,0,7,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,269,10/24/21,0,49.99,49.99,0,0,0.76613,0.76613,0.76613,0.76613,0.76613,0
112,0,0,3 MO ONLINE-CD12,THE JOURNAL 3 MONTH,TJ,5D,3,M,CD12,C,Y,P,N,N,8/7/25,N,N,N,Y,N,20,0,S,1,0,7,0,0,S,1,0,7,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,270,10/24/21,0,49.99,49.99,0,0,0.76613,0.76613,0.76613,0.76613,0.76613,0
113,0,0,1-Month Subscription,THE JOURNAL 1 MONTH,TJ,5D,1,M,CD13,C,Y,P,E,N,8/7/25,N,N,N,Y,N,20,0,S,1,0,7,0,0,S,1,0,7,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,271,10/24/21,0,16.99,16.99,0,0,0.781149,0.781149,0.781149,0.781149,0.781149,0
114,0,0,EZPAY Subscription,THE JOURNAL 1 MONTH AUTO RENEW,TJ,5D,1,M,CD14,C,Y,P,E,N,,N,N,N,Y,N,20,0,S,1,0,7,15,15,S,1,0,7,N,1,N,14,N,28,N,41,N,10,N,0,,N,0,,,,,,,,272,10/24/21,0,13.49,13.49,0,0,0.62023,0.62023,0.62023,0.62023,0.62023,0
122,0,0,MAIL . OUT COUNTY,THE JOURNAL 3 MONTH,TJ,5D,3,M,PO02,M,Y,P,N,N,7/28/25,N,N,N,Y,Y,20,0,S,1,0,0,0,0,S,1,0,0,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,273,10/24/21,0,59.99,59.99,0,0,0.919387,0.919387,0.919387,0.919387,0.919387,0
123,0,0,MAIL . IN COUNTY,THE JOURNAL 6 MONTH,TJ,5D,6,M,PO01,M,Y,P,N,N,8/7/25,N,N,N,Y,Y,20,0,S,1,0,0,0,0,S,1,0,0,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,274,10/24/21,0,229.99,229.99,0,0,1.762375,1.762375,1.762375,1.762375,1.762375,0
124,0,0,MAIL . OUT COUNTY,THE JOURNAL 6 MONTH,TJ,5D,6,M,CD01,M,Y,P,N,N,8/7/25,N,N,N,Y,Y,20,0,S,1,0,0,0,0,S,1,0,0,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,275,10/24/21,0,229.99,229.99,0,0,1.762375,1.762375,1.762375,1.762375,1.762375,0
125,0,0,MAIL . IN COUNTY,THE JOURNAL 1 YEAR,TJ,5D,1,Y,PO01,M,Y,P,N,N,8/7/25,N,N,N,Y,Y,20,0,S,1,0,0,0,0,S,1,0,0,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,276,10/24/21,0,229.99,229.99,0,0,0.881188,0.881188,0.881188,0.881188,0.881188,0
126,0,0,MAIL . OUT COUNTY,THE JOURNAL 1 YEAR,TJ,5D,1,Y,PO06,M,Y,P,N,N,8/7/25,N,N,N,Y,Y,20,0,S,1,0,0,0,0,S,1,0,0,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,277,10/24/21,0,229.99,229.99,0,0,0.881188,0.881188,0.881188,0.881188,0.881188,0
130,0,0,1 MO INTERNET ONLY,THE JOURNAL 1 MONTH,TJ,5D,1,M,OL01,I,Y,P,E,N,8/7/25,N,N,N,Y,N,60,42,S,0,0,7,0,0,S,0,0,7,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,278,10/24/21,0,16.99,16.99,0,0,0.781149,0.781149,0.781149,0.781149,0.781149,0
135,0,0,3 MO INTERNET,THE JOURNAL 3 MONTH,TJ,5D,3,M,PPIN,I,Y,P,N,N,8/7/25,N,N,N,Y,N,20,0,S,0,0,7,0,0,S,0,0,7,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,279,10/24/21,0,49.99,49.99,0,0,0.76613,0.76613,0.76613,0.76613,0.76613,0
136,0,0,EZ Pay Monthly Online Only,THE JOURNAL 1 MONTH AUTO RENEW,TJ,5D,1,M,EZIN,I,Y,P,E,Y,,N,N,N,Y,N,20,0,S,0,0,7,0,0,S,0,0,7,N,3,N,10,N,17,N,20,N,13,N,6,,N,0,,,,,,,,280,10/24/21,0,13.49,13.49,0,0,0.62023,0.62023,0.62023,0.62023,0.62023,0
140,0,0,6 MO INTERNET,THE JOURNAL 6 MONTH,TJ,5D,6,M,6MIN,I,Y,P,N,N,8/7/25,N,N,N,Y,Y,20,0,S,0,0,7,0,0,S,0,0,7,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,281,10/24/21,0,84.99,84.99,0,0,0.651264,0.651264,0.651264,0.651264,0.651264,0
141,0,0,1 Year Online Only,THE JOURNAL 1 YEAR,TJ,5D,1,Y,1YON,I,Y,P,N,Y,,N,N,N,Y,N,20,0,S,0,0,7,0,0,S,0,0,7,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,282,10/24/21,0,154.99,154.99,0,0,0.593831,0.593831,0.593831,0.593831,0.593831,0
149,0,0,3-Month Online Only,THE JOURNAL 3 MONTH,TJ,5D,3,M,CD01,I,Y,P,N,N,,N,Y,N,Y,N,20,0,S,0,0,7,0,0,S,0,0,7,Y,1,Y,14,Y,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,283,10/24/21,0,49.99,49.99,0,0,0.76613,0.76613,0.76613,0.76613,0.76613,0
150,0,0,1-Month Online Only,THE JOURNAL 1 MONTH,TJ,5D,1,M,CD01,I,Y,P,E,N,,N,Y,N,Y,N,20,0,S,0,0,7,0,0,S,0,0,7,Y,1,Y,14,Y,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,284,10/24/21,0,16.99,16.99,0,0,0.781149,0.781149,0.781149,0.781149,0.781149,0
151,0,0,6-Month Online Only,THE JOURNAL 6 MONTH,TJ,5D,6,M,CD01,I,Y,P,N,N,,N,N,N,Y,N,20,0,S,0,0,7,0,0,S,0,0,7,Y,1,Y,14,Y,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,285,10/24/21,0,84.99,84.99,0,0,0.651264,0.651264,0.651264,0.651264,0.651264,0
154,0,0,Weekly Subscription Rate,THE JOURNAL 1 WEEK AUTO RENEW,TJ,5D,1,W,CD01,C,Y,P,B,N,,N,Y,N,Y,N,20,0,S,0,0,0,0,0,S,0,0,0,N,0,N,0,N,17,Y,3,Y,1,Y,0,,N,0,,,,,,,,286,10/24/21,0,6.29,6.29,0,0,1.258,1.258,1.258,1.258,1.258,0
157,1,104,"Special $59, 1-yr Subscription",THE JOURNAL 1 YEAR,TJ,5D,1,Y,CD08,C,Y,P,N,Y,11/29/17,N,N,N,Y,N,20,0,S,0,0,7,0,0,S,0,0,7,Y,1,Y,14,Y,28,Y,30,Y,14,Y,7,,N,0,,,,,,,,287,10/24/21,0,154.99,154.99,0,0,0.593831,0.593831,0.593831,0.593831,0.593831,0
176,0,0,3 MOS. COMP - WESTMINSTER & KEOWEE,THE JOURNAL 3 MONTH,TJ,5D,3,M,20,C,Y,CO,N,Y,8/7/25,N,Y,Y,Y,N,,0,S,0,0,7,0,0,S,0,0,7,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,288,10/24/21,0,49.99,49.99,0,0,0.76613,0.76613,0.76613,0.76613,0.76613,0
187,0,0,1 YEAR ADJUSTED DO NOT USE,THE JOURNAL 1 YEAR,TJ,5D,1,Y,CD03,C,Y,P,N,N,8/7/25,N,Y,Y,Y,N,,0,S,0,0,7,0,0,S,0,0,7,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,289,10/24/21,0,154.99,154.99,0,0,0.593831,0.593831,0.593831,0.593831,0.593831,0
189,0,0,3 MONTH ADJUSTED DO NOT USE,THE JOURNAL 3 MONTH,TJ,5D,3,M,CD04,C,Y,P,N,N,8/7/25,N,Y,Y,Y,N,,0,S,0,0,7,0,0,S,0,0,7,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,290,10/24/21,0,49.99,49.99,0,0,0.76613,0.76613,0.76613,0.76613,0.76613,0
352,0,0,Lander Journal - Complimentary - 1 Year Carrier,LANDER JOURNAL 1 YEAR,LJ,WS,1,Y,CARR,C,Y,CO,N,Y,,N,Y,Y,Y,N,,0,S,0,0,30,0,0,S,0,0,10,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,352,5/1/23,0,0,0,0,0,0,0,0,0,0,0
353,0,0,Lander Journal - Complimentary - 1 Year Mail,LANDER JOURNAL 1 YEAR,LJ,WS,1,Y,MAIL,M,Y,CO,N,Y,,N,Y,Y,Y,N,,0,S,0,0,30,0,0,S,0,0,10,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,353,5/1/23,0,0,0,0,0,0,0,0,0,0,0
354,0,0,WRN - Complimentary - 1 Year Mail,WIND RIVER NEWS 1 YEAR,WRN,THU,1,Y,MAIL,M,Y,CO,N,Y,,N,Y,Y,Y,N,TRMS,0,S,0,0,15,0,0,S,0,0,10,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,354,5/25/23,0,0,0,0,0,0,0,0,0,0,0
355,0,0,Ranger - Complimentary - 1 Year Mail,THE RANGER 1 YEAR,TR,WS,1,Y,MAIL,M,Y,CO,N,Y,,N,Y,Y,Y,N,TRMS,0,S,0,0,15,0,0,S,0,0,10,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,355,5/25/23,0,0,0,0,0,0,0,0,0,0,0
362,1,376,Buy One Get One Free 1month EZ Pay,THE JOURNAL 2 MONTH AUTO RENEW,TJ,5D,2,M,EZBOGOTJ,C,Y,P,E,N,,N,N,N,Y,Y,,10,S,1,0,7,0,0,S,1,0,7,N,3,N,10,N,17,N,20,N,13,N,6,,N,0,,,,,,,,362,7/13/23,0,14.99,14.99,0,0.3446,0.3446,0.3446,0.3446,0.3446,0.3446,0
362,1,376,Buy One Get One Free 1month EZ Pay,THE JOURNAL 2 MONTH AUTO RENEW,TJ,5D,2,M,EZBOGOTJ,C,Y,P,E,N,,N,N,N,Y,Y,,10,S,1,0,7,0,0,S,1,0,7,N,3,N,10,N,17,N,20,N,13,N,6,,N,0,,,,,,,,363,7/13/23,0,15.99,15.99,0,0,0.36759,0.36759,0.36759,0.36759,0.36759,0
217,0,0,6 Months - Advertiser,THE ADVERTISER 6 MONTH,TA,WO,6,M,MAIL,M,Y,P,N,Y,,Y,Y,Y,Y,N,TAMS,14,S,0,0,5,0,0,S,0,0,0,Y,1,N,0,N,0,Y,90,Y,45,Y,15,,N,0,TA03,TA03,TA03,TA03,TA03,TA03,TA03,372,9/1/23,0,39,39,0,0,0,1.494253,0,0,0,0
218,0,0,3 Months - Advertiser,THE ADVERTISER 3 MONTH,TA,WO,3,M,MAIL,M,Y,P,N,Y,,Y,Y,Y,Y,N,TAMS,14,S,0,0,5,0,0,S,0,0,0,Y,1,N,0,N,0,Y,45,Y,15,N,0,,N,0,TA03,TA03,TA03,TA03,TA03,TA03,TA03,373,9/1/23,0,24,24,0,0,0,1.83908,0,0,0,0
373,0,0,Lander Journal 1 Month Free,LANDER JOURNAL 1 MONTH,LJ,WS,1,M,MAIL,M,Y,CO,N,Y,,N,Y,Y,Y,N,,0,S,0,0,15,0,0,S,0,0,10,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,377,8/7/23,0,0,0,0,0,0,0,0,0,0,0
372,0,0,One Day Pass,THE ADVERTISER 1 DAY AUTO RENEW,TA,WO,1,D,DIGITAL,EC,Y,P,C,Y,,Y,Y,N,Y,N,TAMS,14,S,0,0,15,0,0,S,0,0,10,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,TA03,TA03,TA03,TA03,TA03,TA03,TA03,375,7/28/23,0,5,5,0,0,0,5,0,0,0,0
374,0,0,The Ranger 1 Month Free,THE RANGER 1 MONTH,TR,WS,1,M,MAIL,M,Y,CO,N,Y,,N,Y,Y,Y,N,,0,S,0,0,15,0,0,S,0,0,10,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,378,8/7/23,0,0,0,0,0,0,0,0,0,0,0
375,0,0,WRN 1 Month Free,WIND RIVER NEWS 1 MONTH,WRN,THU,1,M,MAIL,M,Y,CO,N,Y,,N,Y,Y,Y,N,,0,S,0,0,15,0,0,S,0,0,10,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,379,8/7/23,0,0,0,0,0,0,0,0,0,0,0
362,1,376,Buy One Get One Free 1month EZ Pay,THE JOURNAL 2 MONTH AUTO RENEW,TJ,5D,2,M,EZBOGOTJ,C,Y,P,E,N,,N,N,N,Y,Y,,10,S,1,0,7,0,0,S,1,0,7,N,3,N,10,N,17,N,20,N,13,N,6,,N,0,,,,,,,,380,8/8/23,0,19.99,19.99,0,0,0.45954,0.45954,0.45954,0.45954,0.45954,0
376,0,0,EZ PAY 19.99,THE JOURNAL 1 MONTH AUTO RENEW,TJ,5D,1,M,CR0099,C,Y,P,E,N,,N,N,N,Y,Y,20,0,S,0,0,7,0,0,S,0,0,7,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,5D,I,50,,,,,,,,381,8/8/23,0,19.99,19.99,0,0,0.91908,0.91908,0.91908,0.91908,0.91908,0
377,0,0,3 MONTHS,THE JOURNAL 3 MONTH,TJ,5D,3,M,CR0099,C,Y,P,N,N,,N,N,N,Y,Y,20,0,S,0,0,7,0,0,S,0,0,7,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,382,8/8/23,0,55.99,55.99,0,0,0.85808,0.85808,0.85808,0.85808,0.85808,0
378,0,0,6 MONTH 99.99,THE JOURNAL 6 MONTH,TJ,5D,6,M,CR0099,C,Y,P,N,N,,N,N,N,Y,Y,20,0,S,0,0,7,0,0,S,0,0,7,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,383,8/8/23,0,99.99,99.99,0,0,0.76621,0.76621,0.76621,0.76621,0.76621,0
379,0,0,Print and Digital 1 year for $189.99,THE JOURNAL 12 MONTH,TJ,5D,12,M,CR0099,C,Y,P,N,N,,N,N,N,Y,Y,20,0,S,0,0,7,0,0,S,0,0,7,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,384,8/8/23,0,189.99,189.99,0,0,0.727931,0.727931,0.727931,0.727931,0.727931,0
362,1,376,Buy One Get One Free 1month EZ Pay,THE JOURNAL 2 MONTH AUTO RENEW,TJ,5D,2,M,EZBOGOTJ,C,Y,P,E,N,,N,N,N,Y,Y,,10,S,1,0,7,0,0,S,1,0,7,N,3,N,10,N,17,N,20,N,13,N,6,,N,0,,,,,,,,385,8/9/23,0,15.99,15.99,0,0,0.36759,0.36759,0.36759,0.36759,0.36759,0
382,0,376,BOGO for $19.99/2 months. Steps to $19.99/month.,THE JOURNAL 2 MONTH AUTO RENEW,TJ,5D,2,M,EZBOGO20,C,Y,P,N,N,,N,Y,Y,Y,Y,20,0,S,0,0,7,0,0,S,0,0,7,Y,3,Y,10,Y,15,Y,20,Y,15,Y,6,5D,I,50,,,,,,,,392,8/28/23,0,19.99,19.99,0,0,0.45954,0.45954,0.45954,0.45954,0.45954,0.45954
392,0,0,Digital NIE Only,THE JOURNAL 1 YEAR,TJ,5D,1,Y,DNIE23,I,N,CO,N,Y,,N,Y,Y,Y,Y,,35,E,0,0,1,0,0,E,0,0,1,N,3,N,10,N,17,N,20,N,13,N,6,,N,0,,,,,,,,402,10/6/23,0,0,0,0,0,0,0,0,0,0,0
402,0,0,DIGITAL ONLY EZ PAY 19.99,THE JOURNAL 1 MONTH AUTO RENEW,TJ,5D,1,M,DG0099,I,Y,P,E,N,,N,N,N,Y,Y,20,50,S,0,0,7,0,0,S,0,0,7,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,412,11/8/23,0,19.99,19.99,0,0,0.91908,0.91908,0.91908,0.91908,0.91908,0
403,0,0,DIGITAL ONLY 3 MONTHS,THE JOURNAL 3 MONTH,TJ,5D,3,M,DG0099,I,Y,P,N,N,,N,N,N,Y,Y,20,50,S,0,0,7,0,0,S,0,0,7,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,413,11/8/23,0,55.99,55.99,0,0,0.85808,0.85808,0.85808,0.85808,0.85808,0
404,0,0,DIGITAL ONLY 6 MONTHS,THE JOURNAL 6 MONTH,TJ,5D,6,M,DG0099,I,Y,P,N,N,,N,N,N,Y,Y,20,50,S,0,0,7,0,0,S,0,0,7,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,414,11/8/23,0,99.99,99.99,0,0.76621,0.76621,0.76621,0.76621,0.76621,0.76621,0
405,0,0,DIGITAL ONLY 1 YEAR,THE JOURNAL 12 MONTH,TJ,5D,12,M,DG0099,I,Y,P,N,N,,N,N,N,Y,Y,20,50,S,0,0,25,0,0,S,0,0,7,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,415,11/8/23,0,189.99,189.99,0,0,0.727931,0.727931,0.727931,0.727931,0.727931,0
406,0,402,DIGITAL BOGO for $19.99/2 months. Steps to $19.99/month.,THE JOURNAL 2 MONTH AUTO RENEW,TJ,5D,2,M,DG0099,I,Y,P,E,N,,N,N,N,Y,Y,20,50,S,0,0,1,0,0,S,0,0,7,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,416,11/8/23,0,19.99,19.99,0,0,0.45954,0.45954,0.45954,0.45954,0.45954,0
157,1,104,"Special $59, 1-yr Subscription",THE JOURNAL 1 YEAR,TJ,5D,1,Y,CD08,C,Y,P,N,Y,11/29/17,N,N,N,Y,N,20,0,S,0,0,7,0,0,S,0,0,7,Y,1,Y,14,Y,28,Y,30,Y,14,Y,7,,N,0,,,,,,,,156,2/27/17,0,59,59,0,0,0.226923,0.226923,0.226923,0.226923,0.226923,0
101,0,0,1 Year Subscription,THE JOURNAL 1 YEAR,TJ,5D,1,Y,CD01,C,Y,P,N,N,,N,N,N,N,N,20,0,S,1,0,7,0,0,S,1,0,7,Y,3,N,14,N,28,Y,41,Y,21,Y,7,,N,0,,,,,,,,166,9/13/18,0,129.99,129.99,0,0,0.5,0.5,0.5,0.5,0.5,0
158,0,0,$40 ULL Subscription,UPSTATE LAKE LIVING 1 YEAR,ULL,MF,1,Y,ULL4,M,Y,P,N,Y,,N,Y,N,Y,N,,0,S,0,0,15,0,0,S,0,0,10,Y,3,Y,10,Y,17,Y,20,Y,13,Y,6,,N,0,,,,,,,,160,3/2/17,0,40,40,0,10,10,10,10,10,10,0
102,1,412,SPECIAL-CD03,THE JOURNAL 1 YEAR,TJ,5D,1,Y,CD02,C,Y,P,N,N,8/7/25,N,N,N,N,N,20,0,S,1,0,7,0,0,S,1,0,7,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,167,9/15/18,0,124.99,124.99,0,0,0.4807,0.4807,0.4807,0.4807,0.4807,0
103,1,102,SPECIAL-CD03,THE JOURNAL 1 YEAR,TJ,5D,1,Y,CD03,C,Y,P,N,N,8/7/25,N,N,N,Y,N,20,0,S,1,0,7,0,0,S,1,0,7,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,168,9/15/18,0,114.99,114.99,0,0,0.4422,0.4422,0.4422,0.4422,0.4422,0
104,1,103,SPECIAL-CD04,THE JOURNAL 1 YEAR,TJ,5D,1,Y,CD04,C,Y,P,N,N,8/7/25,N,N,N,Y,N,20,0,S,1,0,7,0,0,S,1,0,7,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,169,9/15/18,0,99.99,99.99,0,0,0.3846,0.3846,0.3846,0.3846,0.3846,0
107,0,0,6-Month Subscription,THE JOURNAL 6 MONTH,TJ,5D,6,M,CD01,C,Y,P,N,N,,N,N,N,Y,N,20,0,S,1,0,7,0,0,S,1,0,7,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,170,9/13/18,0,69.99,69.99,0,0,0.538,0.538,0.538,0.538,0.538,0
109,0,0,3-Month Subscription,THE JOURNAL 3 MONTH,TJ,5D,3,M,CD01,C,Y,P,N,N,8/7/25,N,N,N,Y,N,20,0,S,1,0,7,0,0,S,1,0,7,Y,1,N,14,N,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,171,9/13/18,0,39.99,39.99,0,0,0.615,0.615,0.615,0.615,0.615,0
149,0,0,3-Month Online Only,THE JOURNAL 3 MONTH,TJ,5D,3,M,CD01,I,Y,P,N,N,,N,Y,N,Y,N,20,0,S,0,0,7,0,0,S,0,0,7,Y,1,Y,14,Y,28,Y,41,Y,10,Y,0,,N,0,,,,,,,,172,9/13/18,0,39.99,39.99,0,0,0.615,0.615,0.615,0.615,0.615,0
157,1,104,"Special $59, 1-yr Subscription",THE JOURNAL 1 YEAR,TJ,5D,1,Y,CD08,C,Y,P,N,Y,11/29/17,N,N,N,Y,N,20,0,S,0,0,7,0,0,S,0,0,7,Y,1,Y,14,Y,28,Y,30,Y,14,Y,7,,N,0,,,,,,,,183,9/15/18,0,79.99,79.99,0,0,0.3077,0.3077,0.3077,0.3077,0.3077,0
